areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
East Harlem,Manhattan,neighborhood,1400.000,1400.000,1400.000,,,,,,,,,,,1075.000,,1525.000,1550.000,1725.000,1695.000,1743.000,1699.000,1717.000,1699.000,1673.000,1673.000,1700.000,1650.000,1650.000,1697.000,1650.000,1719.000,1746.000,1700.000,1700.000,1700.000,1700.000,1650.000,1675.000,1699.000,1699.000,1746.000,1746.000,1719.000,1746.000,1738.000,1650.000,1630.000,1669.000,1738.000,1669.000,1600.000,1649.000,1650.000,1740.000,1741.000,1795.000,1681.000,1650.000,1738.000,1749.000,1760.000,1746.000,1693.000,1649.000,1650.000,1746.000,1650.000,1650.000,1700.000,1795.000,1811.000,1795.000,1750.000,1750.000,1750.000,1750.000,1772.000,1691.000,1650.000,1750.000,1724.000,1741.000,1793.000,1800.000,1849.000,1813.000,1800.000,1849.000,1825.000,1800.000,1800.000,1795.000,1763.000,1825.000,1725.000,1785.000,1795.000,1850.000,1850.000,1750.000,1850.000,1725.000,1738.000,1825.000,1795.000,1846.000,1750.000,1700.000,1795.000,1828.000,1795.000,1825.000,1800.000,1850.000,1850.000,1823.000,1900.000,1848.000,1846.000,1738.000,1798.000,1800.000,1850.000,1863.000,1800.000,1750.000,1750.000,1722.000,1650.000,1625.000,1600.000,1615.000,1628.000,1600.000,1618.000,1700.000,1750.000,1700.000,1795.000,1800.000,1700.000,1750.000,1785.000,1650.000,1750.000,1873.000,1914.000,1948.000,1945.000,2100.000,2050.000,2148.000,2000.000,2398.000
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000,,,,,,,,,1838.000,2025.000,1900.000,,,
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,1640.000,1713.000,1750.000,1800.000,1819.000,1875.000,1795.000,1895.000,1850.000,1900.000,1913.000,1988.000,1938.000,1913.000,1797.000,1850.000,1938.000,1900.000,1773.000,1895.000,1850.000,1795.000,1955.000,1950.000,1898.000,1995.000,2000.000,2000.000,2000.000,1995.000,1995.000,1998.000,1975.000,1995.000,1995.000,1998.000,2000.000,2000.000,2000.000,2050.000,2100.000,2100.000,2100.000,2150.000,2198.000,2395.000,2050.000,2050.000,2175.000,2195.000,2100.000,2150.000,2100.000,2075.000,2100.000,2150.000,2100.000,2150.000,2148.000,2095.000,2035.000,2050.000,2035.000,2100.000,2100.000,2123.000,2100.000,2195.000,2195.000,2100.000,2100.000,2190.000,2188.000,2156.000,2235.000,2300.000,2350.000,2300.000,2300.000,2275.000,2250.000,2295.000,2315.000,2350.000,2300.000,2300.000,2299.000,2240.000,2200.000,2250.000,2250.000,2200.000,2200.000,2240.000,2200.000,2150.000,2100.000,2199.000,2200.000,2275.000,2250.000,2295.000,2278.000,2295.000,2213.000,2152.000,2195.000,2199.000,2350.000,2275.000,2175.000,2295.000,2325.000,2383.000,2375.000,2300.000,2395.000,2300.000,2300.000,2300.000,2350.000,2375.000,2350.000,2300.000,2200.000,2199.000,2100.000,2003.000,1954.000,1958.000,1932.000,1900.000,1900.000,1900.000,1916.000,1963.000,2000.000,2150.000,2250.000,2300.000,2395.000,2400.000,2450.000,2450.000,2450.000,2500.000,2508.000,2563.000,2685.000,2725.000,2750.000,2700.000,2650.000,2600.000
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.000,,,,,,1338.000,1375.000,1400.000,,1550.000,1538.000,,1525.000,1525.000,1538.000,1550.000,1437.000,,,,,1385.000,1463.000,1463.000,1425.000,1550.000,1523.000,1400.000,1475.000,1613.000,1600.000,1383.000,1520.000,1500.000,1463.000,1550.000,1400.000,1400.000,1550.000,1375.000,1470.000,1450.000,1450.000,1523.000,1650.000,1600.000,1506.000,1519.000,1470.000,1512.000,1575.000,1550.000,1525.000,1525.000,1500.000,1498.000,1499.000,1567.000,1575.000,1525.000,1675.000,1530.000,1650.000,1614.000,1650.000,1700.000,1595.000,1600.000,1600.000,,,1550.000,1575.000,1558.000,1598.000,1550.000,1550.000,1513.000,1535.000,1518.000,1500.000,1498.000,1500.000,1500.000,1415.000,1398.000,1448.000,1500.000,1595.000,1600.000,1688.000,1697.000,1639.000,1628.000,1623.000,1600.000,1630.000,1650.000,1675.000,1595.000,1650.000
Financial District,Manhattan,neighborhood,2500.000,2400.000,2300.000,2300.000,2495.000,2500.000,2495.000,2499.000,2500.000,2640.000,2499.000,2499.000,2500.000,2500.000,2500.000,2500.000,2500.000,2575.000,2600.000,2535.000,2660.000,2700.000,2550.000,2500.000,2525.000,2525.000,2525.000,2625.000,2600.000,2630.000,2650.000,2669.000,2795.000,2695.000,2700.000,2655.000,2650.000,2675.000,2655.000,2650.000,2695.000,2745.000,2750.000,2750.000,2750.000,2750.000,2765.000,2733.000,2700.000,2705.000,2750.000,2750.000,2750.000,2725.000,2750.000,2795.000,2850.000,2895.000,2936.000,2950.000,2895.000,2900.000,2900.000,2946.000,2950.000,2950.000,2950.000,2935.000,2950.000,2925.000,2900.000,2910.000,2900.000,2895.000,2944.000,2956.000,2949.000,2948.000,2930.000,2950.000,2900.000,2850.000,2759.000,2722.000,2703.000,2768.000,2775.000,2780.000,2825.000,2850.000,2895.000,2995.000,2995.000,2900.000,2803.000,2800.000,2837.000,2860.000,2871.000,2850.000,2950.000,2925.000,3018.000,3050.000,3000.000,2990.000,2933.000,2934.000,2935.000,2990.000,3020.000,3091.000,3153.000,3150.000,3163.000,3140.000,3079.000,3100.000,3100.000,3079.000,3095.000,3048.000,2995.000,2933.000,2855.000,2721.000,2645.000,2500.000,2440.000,2480.000,2440.000,2383.000,2400.000,2495.000,2538.000,2695.000,2800.000,3000.000,3196.000,3275.000,3275.000,3295.000,3325.000,3443.000,3500.000,3550.000,3548.000,3605.000,3575.000,3560.000,3500.000,3568.000,3600.000,3594.000
Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.000,1230.000,1275.000,1125.000,995.000,1195.000,1300.000,1297.000,1300.000,1388.000,1375.000,1300.000,1300.000,1300.000,1288.000,1300.000,1288.000,1350.000,1400.000,,1413.000,1400.000,1400.000,1425.000,1398.000,1512.000,1495.000,1495.000,1425.000,1545.000,1475.000,1475.000,1450.000,1460.000,1395.000,1375.000,1400.000,1375.000,1300.000,1350.000,1500.000,1450.000,1500.000,1500.000,1595.000,1554.000,1600.000,1940.000,1621.000,1575.000,1495.000,1500.000,1550.000,1595.000,1595.000,1475.000,1555.000,1595.000,1588.000,1695.000,1675.000,1750.000,1750.000,1698.000,1723.000,1700.000,1625.000,1800.000,2010.000,1914.000,1886.000,1800.000,1690.000,1650.000,1573.000,1550.000,1631.000,1649.000,1600.000,1550.000,1575.000,1741.000,1753.000,1775.000,1833.000,1625.000,1550.000,1536.000,1550.000,1933.000,1950.000,1700.000,2100.000,2350.000,2200.000,2150.000,2349.000,2188.000
Flatiron,Manhattan,neighborhood,2500.000,2400.000,2188.000,2500.000,2500.000,2550.000,2400.000,2495.000,2588.000,2400.000,2650.000,2400.000,2500.000,2550.000,2688.000,2748.000,2600.000,2650.000,2625.000,2495.000,2625.000,2600.000,2600.000,2813.000,2600.000,2795.000,2600.000,2700.000,2700.000,2625.000,2800.000,2750.000,2990.000,2813.000,2598.000,2677.000,2673.000,2790.000,2893.000,2850.000,2795.000,2725.000,2995.000,3000.000,2893.000,3030.000,2889.000,2873.000,2995.000,3200.000,3027.000,3187.000,3198.000,2995.000,2995.000,2898.000,3015.000,3405.000,3475.000,3350.000,3497.000,3413.000,3500.000,3505.000,3513.000,3500.000,3395.000,3430.000,3250.000,3085.000,3000.000,3000.000,3100.000,3250.000,3050.000,3200.000,3250.000,3300.000,3240.000,3250.000,3150.000,3160.000,3168.000,3279.000,3250.000,3229.000,3298.000,3295.000,3275.000,3273.000,3216.000,3095.000,2995.000,3198.000,3250.000,3213.000,3350.000,3339.000,3175.000,3323.000,3293.000,3205.000,3275.000,3295.000,3431.000,3150.000,3198.000,3125.000,3093.000,3400.000,3329.000,3385.000,3363.000,3325.000,3461.000,3430.000,3350.000,3200.000,3200.000,3295.000,3320.000,3323.000,3309.000,3102.000,2993.000,2935.000,2822.000,2738.000,2660.000,2650.000,2633.000,2625.000,2653.000,2726.000,2702.000,2800.000,3095.000,3100.000,3079.000,3218.000,3420.000,3550.000,3850.000,3750.000,3683.000,3978.000,3960.000,3995.000,3998.000,4004.000,3995.000,3800.000,3878.000,3698.000
Flatlands,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Floral Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flushing,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,1100.000,1100.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.000,,,,,,,,,1350.000,1375.000,1350.000,,,,,1350.000,1325.000,1350.000,1350.000,1395.000,1400.000,1400.000,1400.000,1450.000,1425.000,1450.000,1500.000,1650.000,,,1500.000,1498.000,1588.000,1430.000,1428.000,1438.000,1700.000,1700.000,1495.000,1450.000,1450.000,1583.000,1558.000,,1495.000,1550.000,1550.000,1691.000,1475.000,1513.000,1625.000,1548.000,1523.000,1573.000,1585.000,1575.000,1595.000,1575.000,1595.000,1600.000,1716.000,1704.000,1606.000,1604.000,1605.000,1600.000,1599.000,1600.000,1525.000,1475.000,1550.000,1600.000,1600.000,1573.000,1595.000,1575.000,1571.000,1500.000,1500.000,1500.000,1500.000,1495.000,1500.000,1573.000,1500.000,1588.000,1500.000,1500.000,1595.000,1550.000,1450.000,1525.000,1550.000,1575.000,1600.000,1590.000,1650.000,1650.000,1625.000,1600.000,1650.000
Fordham,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forest Hills,Queens,neighborhood,,,1213.000,1225.000,1225.000,1250.000,1238.000,,1300.000,,,,,,1250.000,1450.000,1475.000,1500.000,1550.000,1450.000,,1550.000,1550.000,1495.000,1550.000,1550.000,1595.000,1438.000,1525.000,1563.000,1563.000,1550.000,1525.000,1550.000,1550.000,1573.000,1550.000,1513.000,1525.000,1425.000,1425.000,1375.000,1450.000,1495.000,1575.000,1625.000,1625.000,1498.000,1450.000,1450.000,1450.000,1500.000,1600.000,1565.000,1473.000,1450.000,1450.000,1475.000,1450.000,1450.000,1565.000,1438.000,1425.000,1450.000,1475.000,1475.000,1500.000,1500.000,1530.000,1550.000,1600.000,1500.000,1550.000,1500.000,1500.000,1475.000,1573.000,1600.000,1563.000,1550.000,1550.000,1550.000,1550.000,1563.000,1538.000,1538.000,1525.000,1550.000,1550.000,1550.000,1550.000,1550.000,1550.000,1550.000,1575.000,1550.000,1550.000,1550.000,1550.000,1550.000,1554.000,1600.000,1600.000,1600.000,1575.000,1550.000,1575.000,1575.000,1600.000,1595.000,1613.000,1650.000,1650.000,1650.000,1650.000,1638.000,1650.000,1629.000,1620.000,1625.000,1650.000,1675.000,1625.000,1625.000,1600.000,1625.000,1646.000,1625.000,1575.000,1575.000,1590.000,1550.000,1575.000,1595.000,1550.000,1595.000,1595.000,1595.000,1575.000,1600.000,1650.000,1637.000,1650.000,1650.000,1625.000,1625.000,1625.000,1675.000,1700.000,1700.000,1750.000,1775.000,1850.000,1725.000
Fort Greene,Brooklyn,neighborhood,,1450.000,1413.000,,,,1680.000,1665.000,,,1598.000,1525.000,1525.000,,,,1550.000,,1695.000,,1850.000,1695.000,1600.000,,,,,,1900.000,1900.000,1813.000,,1900.000,,,2200.000,2200.000,1875.000,,,1950.000,2000.000,2255.000,1748.000,1795.000,2000.000,2125.000,2178.000,2372.000,2200.000,2082.000,2066.000,1975.000,2276.000,2055.000,2000.000,2000.000,2000.000,1990.000,1945.000,1975.000,2000.000,1850.000,1900.000,1900.000,1900.000,2050.000,1975.000,2188.000,2319.000,2025.000,2050.000,2050.000,1950.000,2100.000,1950.000,2000.000,2000.000,2208.000,2400.000,2443.000,2400.000,2465.000,2300.000,2300.000,2300.000,2578.000,2600.000,2593.000,2604.000,2650.000,2648.000,2563.000,2320.000,2514.000,2498.000,2400.000,2275.000,2312.000,2475.000,2500.000,2325.000,2500.000,2425.000,2447.000,2293.000,2370.000,2425.000,2500.000,2372.000,2500.000,2590.000,2676.000,2700.000,2590.000,2500.000,2400.000,2687.000,2545.000,2590.000,2732.000,2713.000,2500.000,2500.000,2392.000,2273.000,2270.000,2260.000,2167.000,2231.000,2150.000,2363.000,2360.000,2390.000,2390.000,2398.000,2500.000,2500.000,2448.000,2722.000,2445.000,2391.000,2665.000,2870.000,2909.000,2998.000,3083.000,3198.000,3317.000,3448.000,3382.000,3135.000,3233.000,3115.000
Fresh Meadows,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerritsen Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Oaks,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glendale,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gowanus,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.000,,,,,,,,2700.000,3095.000,,,,2775.000,,,2300.000,,,,,,2292.000,,,,,,,,,2520.000,2474.000,2474.000,2525.000,2520.000,2451.000,,,2483.000,2550.000,2554.000,2525.000,2492.000,2485.000,2455.000,2538.000,2525.000,2379.000,2324.000,2300.000,2300.000,2307.000,2445.000,2630.000,2613.000,2595.000,2730.000,2550.000,2598.000,2664.000,2624.000,2598.000,2383.000,2490.000,2548.000,2676.000,2773.000,2600.000,2591.000,2810.000,2625.000,2657.000,2735.000,2635.000,2621.000,2640.000,,2365.000,2350.000,2299.000,2400.000,2541.000,2600.000,2595.000,2595.000,2500.000,2500.000,2513.000,2495.000,2535.000,2555.000,2703.000,2735.000,2880.000,2837.000,2895.000,,,,,2893.000,3200.000,2750.000,,,2985.000,
Gramercy Park,Manhattan,neighborhood,2400.000,2400.000,2395.000,2395.000,2395.000,2313.000,2400.000,2300.000,2395.000,2495.000,2548.000,2495.000,2395.000,2495.000,2373.000,2400.000,2395.000,2500.000,2473.000,2495.000,2500.000,2525.000,2400.000,2450.000,2598.000,2495.000,2500.000,2550.000,2550.000,2495.000,2450.000,2400.000,2350.000,2395.000,2495.000,2525.000,2525.000,2499.000,2400.000,2500.000,2498.000,2523.000,2400.000,2400.000,2500.000,2450.000,2395.000,2300.000,2400.000,2450.000,2500.000,2495.000,2550.000,2595.000,2700.000,2500.000,2500.000,2500.000,2500.000,2550.000,2500.000,2673.000,2620.000,2650.000,2673.000,2600.000,2600.000,2695.000,2700.000,2695.000,2625.000,2595.000,2650.000,2750.000,2800.000,2725.000,2800.000,2750.000,2750.000,2795.000,2600.000,2560.000,2645.000,2695.000,2695.000,2695.000,2643.000,2700.000,2725.000,2750.000,2750.000,2700.000,2745.000,2595.000,2550.000,2595.000,2650.000,2583.000,2800.000,2700.000,2795.000,2800.000,2800.000,2850.000,2850.000,2798.000,2795.000,2750.000,2795.000,2895.000,2893.000,2819.000,2938.000,2995.000,2963.000,2800.000,2850.000,2928.000,2738.000,2798.000,2800.000,2963.000,2700.000,2650.000,2672.000,2550.000,2500.000,2495.000,2390.000,2325.000,2300.000,2300.000,2300.000,2373.000,2400.000,2400.000,2495.000,2495.000,2495.000,2400.000,2625.000,2850.000,2900.000,3000.000,3148.000,3255.000,3175.000,3400.000,3250.000,3350.000,3375.000,3200.000,3495.000,3398.000
Gravesend,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.000,900.000,,,,,,,,,,,,,,,,,1100.000,1280.000,,,,,,,,,,,1099.000,1163.000,,,,,,,,,,,,,,1285.000,1295.000,1250.000,,,1323.000,1323.000,1285.000,1295.000,,1400.000,,,,,,,,,,,,,,,1375.000,1375.000,1323.000,1350.000,,,1500.000,,,1395.000,,,,,,,,,,,,,,,,1463.000,1475.000,,,1459.000,,,1497.000,,,1478.000,1463.000,1500.000,1450.000,,,1550.000,1525.000,1450.000,1450.000,1498.000,,,,,
Greenpoint,Brooklyn,neighborhood,1450.000,,,,,,,,,,,,,,,,,,,2100.000,,2600.000,2600.000,2200.000,,1675.000,1600.000,2050.000,,,,,,,2825.000,3600.000,2998.000,3000.000,3000.000,2995.000,2550.000,2350.000,2200.000,2250.000,2300.000,,,2550.000,2350.000,,,,2650.000,2600.000,2600.000,2550.000,2800.000,2998.000,2995.000,2800.000,2200.000,1995.000,1819.000,1895.000,2000.000,2145.000,2600.000,2700.000,2000.000,1799.000,2200.000,2500.000,2450.000,2200.000,2150.000,2400.000,1900.000,2000.000,1999.000,1900.000,1825.000,1900.000,1899.000,1950.000,2350.000,2323.000,2323.000,2300.000,2324.000,2300.000,2200.000,1875.000,1798.000,1900.000,1700.000,1875.000,1973.000,2099.000,2492.000,2471.000,2495.000,2341.000,2399.000,2339.000,2125.000,2304.000,2520.000,2298.000,2256.000,2250.000,2510.000,2550.000,2700.000,2672.000,2625.000,2498.000,3000.000,2573.000,2595.000,2595.000,2600.000,1950.000,2864.000,2675.000,2633.000,2584.000,2520.000,2493.000,2567.000,2328.000,2575.000,2650.000,2450.000,2798.000,2598.000,2550.000,2650.000,2713.000,2860.000,3100.000,3577.000,3249.000,3075.000,3048.000,2895.000,2873.000,2931.000,3217.000,3163.000,3490.000,3440.000,3342.000,3468.000,3545.000
Greenwich Village,Manhattan,neighborhood,2100.000,2100.000,2000.000,2000.000,2190.000,2100.000,2038.000,2100.000,2450.000,2600.000,2400.000,2395.000,2300.000,2250.000,2195.000,2300.000,2225.000,2225.000,2200.000,2490.000,2450.000,2400.000,2600.000,2650.000,2500.000,2450.000,2500.000,2500.000,2600.000,2500.000,2600.000,2650.000,2700.000,2700.000,2700.000,2725.000,2797.000,2800.000,2795.000,2780.000,2700.000,2598.000,2595.000,2700.000,2700.000,2695.000,2700.000,2700.000,2700.000,2695.000,2700.000,2800.000,2675.000,2585.000,2585.000,2598.000,2725.000,2895.000,2750.000,2795.000,2795.000,2800.000,2795.000,2800.000,2750.000,2700.000,2700.000,2800.000,2900.000,2898.000,2825.000,3000.000,2995.000,2800.000,2875.000,2925.000,2850.000,2950.000,2850.000,2800.000,2850.000,2985.000,2898.000,2750.000,2663.000,2650.000,2700.000,2770.000,2695.000,2698.000,2690.000,2650.000,2750.000,2750.000,2675.000,2600.000,2623.000,2650.000,2700.000,2750.000,2700.000,2675.000,2695.000,2700.000,2750.000,2900.000,2995.000,2900.000,2995.000,2895.000,2800.000,2810.000,2895.000,2900.000,2763.000,2800.000,2900.000,2995.000,2900.000,2950.000,2995.000,2995.000,2800.000,2595.000,2595.000,2600.000,2550.000,2495.000,2450.000,2350.000,2250.000,2250.000,2250.000,2250.000,2300.000,2395.000,2450.000,2563.000,2700.000,2700.000,2825.000,2873.000,2675.000,2800.000,2995.000,2875.000,3095.000,3250.000,3325.000,3500.000,3398.000,3375.000,3400.000,3300.000
Greenwood,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.000,,,,1700.000,1600.000,1750.000,2475.000,2475.000,,,,,,,,,1700.000,1200.000,,,1900.000,,,,,,,,,,,,,2050.000,,,,,2225.000,2213.000,2575.000,2575.000,2649.000,2499.000,2625.000,2650.000,,2473.000,2475.000,2450.000,2475.000,2531.000,2825.000,2850.000,2674.000,3000.000,2990.000,2349.000,2825.000,2298.000,2450.000,2499.000,2600.000,2650.000,2675.000,2699.000,2275.000,1800.000,1850.000,2500.000,,3000.000,3000.000,3000.000,3000.000,2700.000,2500.000,2500.000,2350.000,2300.000,2000.000,2000.000,2000.000,2000.000,2000.000,1975.000,1985.000,1975.000,2150.000,2150.000,,2250.000,2300.000,1900.000,2200.000,2200.000,,2200.000,2800.000,2600.000,2500.000,,,
Hamilton Heights,Manhattan,neighborhood,1150.000,1150.000,1100.000,1100.000,1050.000,1100.000,1175.000,1095.000,,1175.000,1150.000,,,,1200.000,,1398.000,,1400.000,1250.000,1375.000,1500.000,1500.000,,,1263.000,,,1273.000,,1213.000,1200.000,1200.000,,,,,,,1295.000,1300.000,1400.000,1300.000,1400.000,1350.000,1400.000,1425.000,1350.000,1350.000,1350.000,1350.000,1325.000,1525.000,1500.000,1400.000,1400.000,1450.000,1450.000,1600.000,1550.000,1440.000,1485.000,1550.000,1550.000,1450.000,1550.000,1550.000,1573.000,1550.000,1695.000,1695.000,1675.000,1623.000,1575.000,1650.000,1600.000,1595.000,1600.000,1587.000,1600.000,1600.000,1600.000,1700.000,1700.000,1690.000,1665.000,1650.000,1650.000,1695.000,1650.000,1600.000,1563.000,1488.000,1600.000,1600.000,1600.000,1649.000,1650.000,1850.000,1675.000,1750.000,1713.000,1713.000,1795.000,1773.000,1536.000,1575.000,1575.000,1595.000,1597.000,1650.000,1650.000,1650.000,1629.000,1673.000,1800.000,1800.000,1800.000,1795.000,1800.000,1750.000,1895.000,,1810.000,1795.000,1798.000,1739.000,1675.000,1750.000,1700.000,1650.000,1600.000,1600.000,1663.000,1695.000,1625.000,1695.000,1795.000,1765.000,1695.000,1695.000,1700.000,1725.000,1800.000,1800.000,1775.000,1850.000,1750.000,1850.000,1900.000,1850.000,1875.000,1800.000,1800.000
Highbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.000,,,,,,,,,,,,,,,,,,,,1599.000,,,,,,,,,,,,,,,,,,
Hillcrest,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hollis,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard Beach,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hunts Point,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
